Unnamed: 0,SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
17318,0,69,0,0.309033,0,0,8202.0,0.0
17319,0,29,0,0.071731,0,0,7081.0,0.0
17320,0,45,0,0.756957,0,0,7150.0,3.0
17322,0,63,0,0.331006,0,0,5872.0,0.0
17323,0,80,0,0.000186,0,0,5387.0,0.0
17325,0,41,1,0.407998,0,0,5200.0,1.0
17326,0,43,0,0.537356,0,0,8833.0,2.0
17327,0,43,0,0.634376,0,0,5305.0,2.0
17328,0,77,0,0.263684,0,0,4000.0,0.0
17329,0,64,0,0.073819,0,0,4930.0,0.0
17330,0,63,0,0.730935,0,0,3251.0,0.0
17331,0,54,1,0.637324,0,0,283.0,2.0
17335,0,37,0,0.37194,0,0,6250.0,2.0
17336,0,77,0,0.315973,0,0,4300.0,0.0
17338,0,41,1,0.280336,0,0,17000.0,0.0
17341,0,26,0,0.430257,0,0,6100.0,0.0
17345,0,53,0,0.085801,0,0,7866.0,2.0
17346,0,77,0,0.141882,0,0,2050.0,0.0
17348,0,51,0,0.064103,0,0,8735.0,2.0
17353,0,63,0,0.239063,0,0,12000.0,2.0
17354,0,38,0,0.443414,0,0,10134.0,1.0
17355,0,66,0,0.193416,0,0,1700.0,0.0
17357,0,56,0,0.223774,0,0,6300.0,1.0
17358,0,68,0,0.44632,0,0,2961.0,0.0
17359,0,57,0,0.428893,0,0,4000.0,1.0
17360,0,58,0,0.21947,0,0,2300.0,2.0
17362,0,53,2,0.560654,0,0,2200.0,0.0
17363,0,26,0,0.071856,1,0,500.0,0.0
17364,0,55,1,0.064499,0,1,9255.0,0.0
17365,0,46,0,0.026195,1,0,5000.0,1.0
17366,0,30,0,0.626343,0,0,4000.0,2.0
17367,0,69,0,0.426623,0,0,6377.0,1.0
17368,0,67,0,0.147974,0,0,2344.0,0.0
17369,0,42,0,0.413118,1,0,4695.0,3.0
17370,0,54,0,0.220195,0,0,4000.0,2.0
17373,0,65,0,0.674749,0,0,3092.0,0.0
17374,0,82,0,0.232024,0,0,1960.0,0.0
17375,0,54,0,0.350165,0,0,10000.0,0.0
17379,0,52,0,0.486524,0,0,15916.0,2.0
17380,0,37,0,0.042329,0,0,9000.0,1.0
17381,0,52,0,0.25614,0,0,12500.0,3.0
17382,0,27,0,0.429497,0,0,3240.0,1.0
17383,0,72,0,0.062705,0,0,7000.0,0.0
17384,0,71,0,0.076179,0,0,4134.0,0.0
17385,0,31,0,0.209516,0,0,2500.0,0.0
17386,0,41,0,0.068488,0,0,10833.0,0.0
17387,0,41,0,0.323603,0,0,22916.0,0.0
17388,0,49,1,0.020624,0,0,49166.0,0.0
17389,0,75,0,0.129037,0,0,6625.0,0.0
17390,0,64,0,0.388986,0,0,6300.0,0.0
17391,0,28,0,0.085092,0,0,4500.0,0.0
17392,0,54,0,1.44064,0,0,4000.0,1.0
17394,0,79,0,0.071833,0,0,1767.0,0.0
17395,0,62,1,0.187366,0,0,14500.0,0.0
17396,0,48,1,0.463792,0,0,4266.0,0.0
17398,0,50,0,1.079184,0,0,3333.0,0.0
17399,0,48,0,229.0,0,1,1.0,3.0
17400,0,48,0,0.179043,0,0,7500.0,2.0
17401,0,85,0,0.232103,0,0,2248.0,0.0
17402,0,57,0,0.118647,0,0,6000.0,0.0
17403,0,81,0,0.24551,0,0,5400.0,0.0
17404,0,53,0,0.5004,0,0,3750.0,1.0
17405,0,32,0,0.066158,0,0,9310.0,2.0
17406,0,59,0,0.268546,0,0,15002.0,3.0
17408,0,51,0,0.305855,0,0,7787.0,1.0
17409,0,83,0,0.42684,0,0,4701.0,1.0
17410,0,50,2,0.765037,0,0,13316.0,0.0
17411,0,63,0,0.209332,0,0,7050.0,1.0
17413,0,68,1,0.062858,1,0,10833.0,0.0
17415,0,62,0,0.038387,0,0,7241.0,1.0
17416,0,72,0,0.0,0,0,1177.0,0.0
17417,0,28,0,0.273681,0,0,3050.0,0.0
17418,0,51,0,0.319262,2,0,7366.0,0.0
17419,0,40,0,0.200371,0,0,23750.0,3.0
17420,0,78,0,0.008699,0,0,10000.0,0.0
17421,0,43,0,0.420804,0,0,2537.0,3.0
17422,0,48,1,0.446416,0,0,4226.0,0.0
17423,0,67,0,0.127052,0,0,1400.0,0.0
17424,0,55,0,0.504998,1,0,3100.0,0.0
17425,0,47,0,0.0,0,0,7900.0,1.0
17428,0,43,0,0.353319,0,0,5136.0,0.0
17430,0,48,0,0.12487,0,0,12500.0,2.0
17431,0,67,0,0.146994,0,0,17367.0,1.0
17432,0,66,0,0.232403,0,0,2400.0,2.0
17433,0,49,0,0.491671,0,0,8944.0,0.0
17435,0,54,0,0.061869,0,0,28333.0,0.0
17436,0,66,0,0.080131,0,0,7000.0,1.0
17437,0,61,0,0.279197,0,0,14752.0,1.0
17438,0,52,0,0.572694,0,0,3500.0,0.0
17439,0,57,0,0.459765,0,1,6200.0,0.0
17440,0,48,0,0.263313,0,1,4750.0,1.0
17441,0,33,0,0.184295,0,0,3119.0,0.0
17442,0,49,1,0.479231,0,0,11073.0,3.0
17443,0,25,0,17.5,0,0,1.0,0.0
17444,0,68,0,0.65781,0,0,4666.0,0.0
17445,0,45,0,0.406457,0,0,7557.0,1.0
17448,0,27,0,0.0,0,0,1.0,0.0
17449,0,43,0,0.027049,1,0,3770.0,3.0
17450,0,33,0,0.015406,0,0,64000.0,0.0
17451,0,23,0,0.0,0,0,1000.0,0.0
17452,0,43,0,0.391338,0,0,58000.0,0.0
17453,0,40,0,0.107948,0,1,2704.0,0.0
17454,0,51,1,0.154308,0,0,2332.0,3.0
17455,0,66,0,0.470806,0,0,11337.0,0.0
17456,0,63,0,0.305193,0,0,11631.0,1.0
17457,0,57,1,0.166135,0,0,13789.0,2.0
17459,0,29,0,0.089182,0,0,5000.0,0.0
17460,0,28,0,0.183405,0,0,6700.0,1.0
17461,0,46,0,0.627537,0,0,10000.0,0.0
17462,0,50,0,0.04859,0,0,5000.0,0.0
17463,0,38,0,0.260474,0,0,9666.0,0.0
17464,0,75,0,0.20344,0,0,7500.0,1.0
17465,0,39,1,0.073902,0,0,2800.0,0.0
17466,0,46,0,4.049477,0,0,1050.0,3.0
17467,0,59,0,0.092346,2,0,6832.0,0.0
17468,0,47,1,0.887654,0,0,7200.0,2.0
17469,0,21,0,0.10146,0,0,1300.0,0.0
17470,0,75,0,0.248786,0,0,3500.0,0.0
17471,0,32,0,0.044196,0,0,10000.0,0.0
17472,0,58,0,0.209746,0,0,8700.0,2.0
17473,0,58,0,0.001466,0,0,7500.0,0.0
17474,0,48,0,0.182055,0,0,15000.0,1.0
17476,0,66,0,0.070686,0,0,9619.0,1.0
17477,0,48,0,0.001154,0,0,2598.0,1.0
17478,0,45,0,0.213309,0,0,3290.0,2.0
17479,0,66,0,0.436127,0,0,7600.0,0.0
17480,0,50,0,0.607805,0,0,6200.0,0.0
17481,0,41,0,0.389845,0,0,5750.0,1.0
17482,0,57,0,0.377688,0,0,7950.0,1.0
17483,0,61,0,0.283517,0,0,13000.0,1.0
17486,0,34,0,0.116334,0,0,850.0,0.0
17487,0,29,1,0.477199,0,0,3683.0,0.0
17489,0,29,0,0.296157,0,1,3200.0,0.0
17491,0,56,0,0.034322,0,0,3000.0,0.0
17492,0,59,0,0.445039,0,0,6167.0,2.0
17493,0,71,0,0.02077,0,0,6210.0,0.0
17494,0,39,0,0.163126,0,0,26500.0,0.0
17495,0,59,1,0.278292,0,0,8641.0,0.0
17496,0,49,0,0.11085,0,0,3400.0,0.0
17497,0,47,0,0.148649,0,0,5105.0,1.0
17498,0,41,2,0.950623,0,0,2085.0,4.0
17499,0,72,0,0.010644,0,0,6106.0,0.0
17500,0,48,0,0.457506,0,0,7000.0,0.0
17501,0,64,2,0.25929,0,0,6000.0,2.0
17502,0,46,1,0.814602,0,0,3300.0,1.0
17503,0,67,0,11.5,0,0,1.0,0.0
17504,0,40,1,0.485586,0,0,6000.0,0.0
17505,0,33,0,0.289002,0,0,5300.0,0.0
17506,0,41,0,0.313425,0,0,7500.0,2.0
17507,0,67,1,1.083764,0,0,2900.0,0.0
17509,0,56,1,0.077547,0,0,4435.0,1.0
17510,0,53,4,0.552473,0,0,2162.0,2.0
17515,0,57,0,0.38836,0,0,7250.0,2.0
17516,0,43,0,0.303517,0,0,5600.0,0.0
17518,0,77,0,0.249583,0,0,3000.0,1.0
17519,0,25,0,0.010585,0,0,3400.0,0.0
17520,0,48,0,0.085156,2,0,5166.0,0.0
17521,0,40,0,0.589927,0,0,8100.0,2.0
17522,0,32,0,0.324148,0,0,7221.0,0.0
17523,0,56,0,0.016612,0,0,5477.0,2.0
17524,0,40,0,0.350703,0,0,5833.0,0.0
17525,0,63,0,0.0048,0,0,10416.0,1.0
17526,0,47,0,0.86082,0,0,4583.0,0.0
17527,0,35,0,0.550697,0,0,2080.0,0.0
17528,0,55,0,0.477619,0,0,4400.0,2.0
17529,0,64,0,1.7497,0,0,1665.0,0.0
17530,0,47,0,0.309454,0,0,2400.0,1.0
17531,0,46,0,0.810253,0,0,4700.0,4.0
17532,0,73,0,0.0,0,0,3500.0,0.0
17533,0,40,0,0.219454,0,0,5900.0,2.0
17534,0,31,0,0.810911,0,0,3500.0,0.0
17535,0,42,0,0.205392,0,0,7083.0,0.0
17536,0,45,1,0.520773,0,0,4500.0,2.0
17537,0,49,1,0.364816,0,0,4700.0,0.0
17538,0,47,0,0.401658,0,0,9166.0,1.0
17539,0,45,0,0.223478,0,0,15750.0,2.0
17541,0,48,0,0.120262,0,0,10975.0,0.0
17542,0,31,0,0.41345,0,0,2512.0,0.0
17543,0,42,0,0.385248,0,0,4500.0,1.0
17544,0,43,0,0.170321,0,0,5700.0,5.0
17545,0,61,0,0.253266,0,0,8954.0,0.0
17546,0,48,0,0.275878,0,0,10500.0,0.0
17547,0,72,0,0.364086,0,0,4855.0,0.0
17548,0,60,2,0.16516,0,0,20900.0,0.0
17549,0,44,1,0.518547,0,2,12858.0,0.0
17551,0,45,0,0.119688,0,0,6800.0,1.0
17552,0,69,0,1.386879,0,0,4450.0,0.0
17553,0,35,0,0.334064,0,0,8210.0,1.0
17554,0,54,0,0.381539,0,0,3000.0,0.0
17555,0,56,1,0.39787,0,0,6667.0,1.0
17556,0,63,0,0.100327,0,0,15000.0,0.0
17557,0,55,2,1.749284,0,0,697.0,0.0
17558,0,61,1,0.408674,0,0,11666.0,1.0
17559,0,40,0,0.232944,0,0,8310.0,3.0
17560,0,54,0,0.217073,0,0,7660.0,0.0
17562,0,47,2,0.169577,0,0,9564.0,1.0
17563,0,62,0,0.052141,0,0,8150.0,3.0
17564,0,37,1,0.12141,0,0,14833.0,3.0
17565,0,65,0,0.174435,0,0,2166.0,0.0
17566,0,27,0,48.0,1,0,0.0,0.0
17568,0,47,0,0.014665,0,0,10500.0,0.0
17569,0,47,0,0.383075,0,0,14333.0,2.0
17570,0,54,0,0.015513,0,0,4189.0,0.0
17572,0,39,0,0.003264,0,0,2450.0,0.0
17573,0,48,0,0.50132,0,0,4166.0,1.0
17574,0,33,0,0.409177,0,0,9000.0,1.0
17575,0,43,0,0.243752,0,0,3400.0,2.0
17576,0,68,0,0.296926,0,0,4000.0,1.0
17577,0,70,0,0.329391,0,0,4565.0,1.0
17578,0,37,0,0.246564,0,0,2400.0,0.0
17579,0,30,0,0.144285,1,0,3000.0,0.0
17580,0,41,0,1.061788,0,0,1666.0,2.0
17581,0,41,0,0.300666,0,0,1050.0,1.0
17582,0,46,0,0.393241,0,0,3816.0,2.0
17583,0,43,0,0.209644,0,0,6200.0,4.0
17584,0,26,1,0.12425,0,0,3500.0,0.0
17585,0,79,0,0.143697,0,0,16666.0,0.0
17587,0,69,0,0.010398,0,0,5000.0,1.0
17588,0,38,0,0.142208,0,0,2200.0,0.0
17590,0,27,0,0.137484,0,0,3083.0,0.0
17591,0,29,0,0.16144,0,0,3666.0,1.0
17592,0,54,0,0.418663,0,0,5175.0,2.0
17593,0,59,0,0.389587,0,0,7240.0,0.0
17594,0,44,0,0.303686,0,0,6700.0,2.0
17596,0,76,3,0.019427,1,0,10500.0,0.0
17597,0,38,0,0.68259,0,0,3474.0,2.0
17598,0,80,0,0.006797,0,0,2500.0,0.0
17599,0,86,0,0.13456,0,0,10106.0,0.0
17600,0,71,0,0.260666,0,0,6609.0,0.0
17602,0,64,0,0.000849,0,0,5889.0,0.0
17604,0,71,0,0.908437,0,0,2500.0,0.0
17606,0,56,0,0.272944,0,0,9206.0,0.0
17607,0,62,0,0.344266,0,0,10000.0,2.0
17608,0,58,1,0.23365,0,0,9800.0,1.0
17609,0,48,0,0.416109,0,0,4332.0,0.0
17610,0,40,0,0.005458,0,0,7144.0,0.0
17611,0,39,0,0.215433,0,0,9900.0,3.0
17612,0,35,0,0.149364,0,0,5817.0,3.0
17613,0,81,0,0.367211,0,0,6916.0,0.0
17615,0,56,0,0.190309,0,0,15416.0,2.0
17616,0,76,0,0.711648,0,0,14731.0,1.0
17617,0,56,0,0.076275,0,0,7000.0,1.0
17618,0,33,1,0.299582,0,1,5500.0,0.0
17619,0,70,0,0.013318,0,0,3453.0,0.0
17620,0,61,0,0.228099,0,0,13800.0,0.0
17621,0,47,0,0.467653,0,0,10000.0,1.0
17622,0,53,0,2.238201,0,0,1800.0,0.0
17623,0,23,0,0.054339,0,0,2557.0,0.0
17624,0,52,0,0.028337,0,0,7798.0,2.0
17625,0,48,0,0.385107,0,0,17833.0,4.0
17626,0,84,0,0.048984,0,0,3000.0,0.0
17628,0,45,0,1.026564,0,0,3500.0,2.0
17630,0,35,0,0.224963,0,0,6000.0,1.0
17631,0,38,0,0.685699,0,0,7250.0,2.0
17632,0,40,0,0.007771,0,0,8750.0,0.0
17633,0,68,0,0.24131,0,0,10500.0,0.0
17634,0,50,2,0.487162,1,0,4517.0,2.0
17635,0,41,0,26.0,0,0,0.0,0.0
17636,0,34,0,0.155169,0,0,5000.0,0.0
17637,0,37,1,0.123088,0,0,10000.0,2.0
17638,0,52,1,0.31239,1,0,7416.0,1.0
17639,0,54,0,0.213982,0,0,12000.0,0.0
17641,0,23,0,0.0,0,0,898.0,0.0
17643,0,30,0,0.014043,0,1,9185.0,1.0
17644,0,65,0,0.216436,0,0,4550.0,0.0
17646,0,54,0,0.300633,0,0,9000.0,2.0
17648,0,64,0,0.290639,0,0,10500.0,0.0
17649,0,54,0,0.759057,0,0,7590.0,0.0
17650,0,61,0,0.134601,0,0,5415.0,6.0
17651,0,44,1,0.243225,0,0,30000.0,0.0
17652,0,50,0,0.22431,0,0,2500.0,1.0
17653,0,45,0,0.191479,0,0,10162.0,6.0
17654,0,45,0,0.558244,0,0,7107.0,2.0
17655,0,61,1,0.377499,0,0,1750.0,0.0
17657,0,46,0,0.414056,0,0,10500.0,4.0
17658,0,33,0,0.065978,0,0,3000.0,0.0
17659,0,36,0,0.120352,0,0,2500.0,3.0
17660,0,54,0,0.509596,0,0,2917.0,0.0
17661,0,40,0,0.339697,0,0,2775.0,1.0
17662,0,41,0,0.434443,1,0,3454.0,1.0
17664,0,48,0,0.276075,0,0,10833.0,2.0
17665,0,36,0,0.288571,0,0,6500.0,2.0
17666,0,45,1,0.296058,0,0,2333.0,0.0
17667,0,88,0,0.011497,0,0,4000.0,0.0
17668,0,73,0,0.087591,0,0,6027.0,1.0
17669,0,59,0,2343.0,0,0,1.0,0.0
17671,0,74,0,0.085374,0,0,4450.0,2.0
17672,0,47,0,0.269035,0,0,16666.0,3.0
17673,0,61,1,1.95082,0,0,2500.0,0.0
17675,0,59,0,0.484703,0,0,5000.0,3.0
17676,0,44,1,0.216091,0,0,12975.0,0.0
17677,0,29,0,0.143115,0,0,2766.0,0.0
17678,0,42,0,0.57903,0,0,14000.0,2.0
17679,0,22,0,0.991453,0,0,350.0,0.0
17680,0,51,1,0.14777,0,0,5000.0,1.0
17681,0,41,0,0.501363,0,0,5500.0,2.0
17682,0,72,2,0.117553,0,0,2500.0,0.0
17683,0,30,0,0.443476,0,0,3900.0,0.0
17684,0,68,0,0.023155,0,0,2547.0,0.0
17685,0,43,0,0.431642,0,0,4000.0,0.0
17686,0,54,0,0.448131,0,0,8800.0,3.0
17688,0,47,1,0.233671,0,0,17100.0,2.0
17690,0,34,1,0.31698,0,0,5258.0,2.0
17692,0,66,0,0.04841,0,0,12166.0,0.0
17694,0,66,0,1.039971,0,0,1400.0,0.0
17695,0,69,0,0.386006,0,0,6416.0,0.0
17696,0,45,0,0.210426,0,0,4200.0,1.0
17698,0,39,1,0.672221,0,0,6000.0,2.0
17699,0,33,0,0.190462,0,0,3333.0,0.0
17703,0,50,0,0.205716,0,0,3708.0,1.0
17704,0,25,0,0.329177,0,0,400.0,0.0
17705,0,48,0,0.368947,0,0,7000.0,2.0
17706,0,53,0,0.366559,0,0,6500.0,0.0
17707,0,39,1,0.414995,0,0,3787.0,0.0
17708,0,60,0,0.418359,0,0,4825.0,1.0
17710,0,45,0,1.033252,0,0,2856.0,0.0
17712,0,47,2,2.131246,0,0,1500.0,0.0
17713,0,46,0,0.125209,0,0,3585.0,2.0
17714,0,31,0,0.664494,0,0,2300.0,0.0
17715,0,52,1,0.393491,0,0,10200.0,3.0
17716,0,52,0,0.652116,0,0,3000.0,0.0
17717,0,38,0,0.636671,0,0,6800.0,0.0
17718,0,40,0,0.006599,0,0,3333.0,2.0
17720,0,44,0,0.029495,0,0,6000.0,3.0
17721,0,34,1,0.034052,6,1,3200.0,2.0
17723,0,59,1,0.201277,0,0,10333.0,3.0
17724,0,53,0,0.561676,0,0,11000.0,4.0
17725,0,33,0,0.678113,0,0,4833.0,0.0
17726,0,48,1,0.787807,0,0,7200.0,3.0
17727,0,62,0,0.176304,0,0,6000.0,1.0
17728,0,50,0,0.479125,0,0,3520.0,0.0
17730,0,50,0,0.108927,0,0,6306.0,5.0
17731,0,28,0,81.0,0,0,0.0,0.0
17732,0,56,0,0.148647,0,0,7500.0,1.0
17733,0,52,2,0.677773,0,0,6842.0,3.0
17736,0,64,3,0.380558,0,1,2900.0,0.0
17737,0,58,0,0.49263,0,0,3052.0,3.0
17738,0,49,0,0.352516,0,0,9000.0,4.0
17739,0,52,0,0.358702,0,0,8750.0,3.0
17740,0,57,0,0.322112,0,0,15000.0,0.0
17741,0,53,0,0.359692,0,0,7005.0,0.0
17742,0,35,0,0.3149,0,0,3254.0,0.0
17743,0,69,0,1.143284,0,0,2009.0,0.0
17744,0,62,0,0.342547,0,0,11866.0,1.0
17745,0,72,0,0.346472,0,0,3500.0,0.0
17747,0,41,0,0.289363,0,0,8065.0,2.0
17748,0,36,0,0.120621,0,0,2768.0,0.0
17749,0,32,0,0.918268,0,0,3278.0,0.0
17751,0,69,0,0.486544,0,0,7505.0,0.0
17752,0,48,1,0.391293,0,0,3720.0,2.0
17753,0,41,1,0.06931,0,0,5900.0,3.0
17754,0,50,0,0.529139,0,0,4100.0,2.0
17755,0,61,0,0.451366,0,0,5746.0,1.0
17756,0,49,0,0.516717,1,0,3289.0,2.0
17757,0,37,0,0.201932,0,0,6417.0,0.0
17758,0,54,0,0.354712,0,0,4583.0,3.0
17759,0,42,0,0.230588,0,0,5949.0,2.0
17760,0,45,4,0.047804,0,0,15416.0,0.0
17762,0,58,1,0.573989,0,0,4574.0,0.0
17763,0,56,0,0.190629,0,0,3734.0,0.0
17766,0,44,0,0.375691,1,0,3800.0,1.0
17767,0,39,0,0.201887,0,0,12189.0,2.0
17768,0,76,0,0.498776,0,0,4083.0,1.0
17770,0,47,0,0.058549,0,0,9000.0,1.0
17771,0,58,0,1.400183,0,0,3275.0,0.0
17772,0,57,0,0.492583,0,0,4583.0,0.0
17773,0,33,0,0.333841,0,0,5250.0,0.0
17776,0,36,0,0.095303,0,0,8750.0,0.0
17777,0,28,0,0.188406,0,0,2000.0,0.0
17778,0,44,0,0.505594,0,0,10100.0,3.0
17780,0,66,0,0.008479,0,0,12500.0,1.0
17781,0,33,0,0.238752,1,2,3333.0,2.0
17782,0,22,0,0.0,0,0,820.0,0.0
17784,0,60,2,0.184818,0,0,12000.0,0.0
17785,0,79,0,0.007519,0,0,5053.0,0.0
17787,0,29,0,0.432196,0,0,8000.0,1.0
17788,0,59,1,0.004647,0,0,7316.0,0.0
17789,0,38,1,0.973578,0,0,3481.0,2.0
17790,0,28,0,0.63079,0,0,3000.0,1.0
17791,0,33,0,0.038622,0,0,2873.0,3.0
17792,0,45,0,0.631571,0,0,6391.0,3.0
17794,0,39,0,0.618521,0,0,3800.0,0.0
17796,0,46,1,0.463954,0,0,10000.0,2.0
17797,0,57,0,0.447598,0,0,14550.0,0.0
17798,0,73,0,0.003927,0,0,10950.0,0.0
17799,0,77,0,0.003679,0,0,6250.0,0.0
17800,0,55,0,0.502584,0,0,10833.0,3.0
17801,0,47,0,0.105418,0,0,18402.0,0.0
17802,0,58,0,0.162668,0,0,2083.0,0.0
17803,0,78,0,0.012329,0,0,3000.0,0.0
17804,0,71,0,0.061653,0,0,10250.0,0.0
17805,0,54,0,0.226481,0,0,12000.0,2.0
17806,0,23,0,0.095114,0,0,2680.0,0.0
17808,0,35,0,0.586926,0,0,5705.0,2.0
17810,0,47,0,787.0,0,0,0.0,0.0
17811,0,67,0,0.367181,0,0,27288.0,1.0
17812,0,49,0,0.314669,0,0,7000.0,0.0
17813,0,54,0,0.321982,0,0,9102.0,2.0
17814,0,46,0,1.578851,0,0,2193.0,3.0
17815,0,85,0,0.004109,0,0,5840.0,0.0
17816,0,60,0,2.214955,0,0,4800.0,1.0
17817,0,71,0,0.112142,0,0,6250.0,0.0
17819,0,68,0,0.425851,0,0,4200.0,0.0
17820,0,35,0,1.069589,0,0,6250.0,2.0
17821,0,41,0,0.266269,0,0,5700.0,2.0
17822,0,73,0,0.289427,0,0,2231.0,1.0
17823,0,67,0,0.472801,0,0,8400.0,0.0
17824,0,67,0,0.226351,0,0,8583.0,0.0
17826,0,74,1,0.329885,0,0,9375.0,0.0
17827,0,53,0,0.173965,0,0,5000.0,0.0
17828,0,70,1,1.390411,0,0,583.0,0.0
17829,0,44,1,0.27836,0,0,4583.0,1.0
17830,0,47,0,1.245648,0,0,1550.0,0.0
17831,0,34,0,0.512945,0,0,3900.0,3.0
17833,0,63,0,0.011998,0,0,1666.0,0.0
17834,0,59,1,0.267811,0,0,12000.0,1.0
17835,0,41,0,0.006135,0,0,4400.0,0.0
17836,0,55,0,0.002043,0,0,13218.0,0.0
17837,0,38,0,0.219079,0,0,11666.0,1.0
17838,0,43,0,0.600871,0,0,6200.0,0.0
17840,0,40,0,0.298376,0,0,12500.0,0.0
17842,0,51,0,0.020351,0,0,8500.0,0.0
17843,0,38,0,0.430071,0,0,8000.0,1.0
17845,0,61,1,0.307735,0,0,10833.0,1.0
17846,0,52,1,3.079448,0,0,14046.0,0.0
17847,0,74,0,0.035396,0,0,10000.0,0.0
17848,0,49,0,0.278922,1,0,6750.0,4.0
17849,0,68,0,0.388135,0,0,14074.0,0.0
17851,0,78,1,0.236432,0,1,4550.0,1.0
17854,0,62,0,0.004133,0,0,7500.0,0.0
17856,0,34,0,0.910448,0,0,3416.0,2.0
17858,0,69,0,0.0,0,0,6000.0,0.0
17861,0,61,0,0.14941,0,0,30191.0,0.0
17862,0,32,0,0.286845,0,0,3032.0,0.0
17863,0,27,0,0.042047,0,0,2520.0,0.0
17864,0,22,0,0.0,0,0,0.0,0.0
17865,0,64,0,0.274559,0,0,7593.0,0.0
17866,0,37,0,0.547557,0,0,8000.0,1.0
17869,0,61,0,0.286305,0,0,7250.0,0.0
17870,0,37,0,0.425396,0,0,9583.0,1.0
17871,0,46,0,0.594601,0,0,4000.0,0.0
17873,0,30,0,0.332134,0,0,5000.0,0.0
17874,0,49,0,0.024282,0,0,7000.0,0.0
17875,0,38,0,0.429669,0,0,5203.0,1.0
17878,0,80,0,0.061723,0,0,9412.0,0.0
17881,0,51,0,0.409392,0,0,4833.0,2.0
17882,0,36,1,0.000454,0,0,2202.0,4.0
17883,0,44,0,0.776806,0,0,4000.0,2.0
17884,0,54,0,0.093655,0,0,12214.0,1.0
17886,0,49,3,0.383224,0,0,4255.0,3.0
17887,0,58,0,0.2018,0,0,16000.0,1.0
17888,0,38,2,0.181927,0,0,2500.0,0.0
17890,0,65,1,0.400889,0,0,5846.0,1.0
17892,0,53,0,0.295235,0,0,3000.0,1.0
17893,0,60,0,0.253735,0,0,8500.0,0.0
17895,0,65,0,0.333788,0,0,3666.0,1.0
17896,0,38,3,0.411931,1,4,6000.0,2.0
17897,0,32,0,0.321754,0,0,5267.0,1.0
17898,0,33,0,0.514979,0,0,5106.0,0.0
17899,0,40,0,0.79208,0,0,9166.0,2.0
17900,0,65,0,0.651331,0,0,6650.0,0.0
17901,0,84,0,0.155673,0,0,1136.0,0.0
17902,0,33,0,0.141363,0,0,6500.0,0.0
17904,0,60,0,3.73701,0,0,1250.0,1.0
17906,0,44,0,2.101463,0,0,5400.0,1.0
17907,0,41,0,0.173932,0,0,6950.0,2.0
17910,0,40,0,1.048282,0,0,3520.0,0.0
17911,0,72,0,0.60156,0,0,3460.0,0.0
17912,0,57,0,0.250198,0,0,13900.0,2.0
17915,0,66,0,0.184622,0,0,7100.0,0.0
17916,0,31,0,0.25444,0,0,2420.0,0.0
17917,0,72,0,0.305995,0,0,8656.0,1.0
17918,0,55,0,0.002208,0,0,2716.0,0.0
17919,0,42,0,0.146904,0,0,3600.0,0.0
17920,0,30,1,0.129062,0,0,4400.0,0.0
17921,0,78,0,0.078166,0,0,7304.0,1.0
17926,0,30,1,0.357264,0,0,10000.0,0.0
17927,0,65,0,0.209822,0,0,6800.0,0.0
17928,0,65,1,0.263,0,0,7345.0,1.0
17929,0,38,0,0.020338,3,1,2900.0,2.0
17930,0,45,1,0.423284,0,0,8537.0,0.0
17931,0,46,2,0.43672,0,0,10500.0,0.0
17933,0,43,0,0.001832,0,0,9825.0,3.0
17934,0,54,0,0.2991,0,0,7000.0,1.0
17935,0,77,0,343.0,0,0,0.0,0.0
17936,0,53,1,0.099192,0,0,12500.0,1.0
17937,0,41,0,0.591425,0,0,9258.0,3.0
17938,0,38,0,0.771229,0,0,1000.0,0.0
17939,0,28,0,0.002541,0,0,7083.0,0.0
17941,0,60,0,0.0,0,0,4500.0,1.0
17943,0,49,1,0.49909,0,0,6040.0,1.0
17944,0,73,0,0.0,0,0,2500.0,0.0
17945,0,77,0,0.003599,0,0,5000.0,0.0
17946,0,30,0,0.000937,0,0,7466.0,0.0
17947,0,35,0,0.083631,0,0,5870.0,2.0
17949,0,48,0,0.497736,0,0,8833.0,2.0
17950,0,52,1,0.276736,3,0,4534.0,0.0
17951,0,69,0,0.060165,0,0,5700.0,0.0
17954,0,47,0,0.340102,0,1,6500.0,1.0
17955,0,44,0,0.212889,0,0,5523.0,1.0
17956,0,26,0,0.197047,0,0,4333.0,0.0
17957,0,49,2,0.24197,1,0,1400.0,0.0
17958,0,46,2,0.267495,0,0,5958.0,3.0
17959,0,71,0,0.081741,0,0,3400.0,0.0
17960,0,48,0,0.079205,0,0,3168.0,0.0
17962,0,54,0,1.798202,0,0,1000.0,2.0
17963,0,77,0,0.571729,0,0,5708.0,0.0
17964,0,55,0,0.064803,0,0,5400.0,0.0
17965,0,61,0,0.504784,0,0,5643.0,0.0
17966,0,69,1,0.164351,0,0,3741.0,0.0
17967,0,37,0,0.341746,0,0,7250.0,1.0
17968,0,65,0,0.227377,0,0,10000.0,1.0
17969,0,22,0,0.138558,0,0,1760.0,0.0
17970,0,35,0,0.207047,0,0,3660.0,2.0
17971,0,61,1,0.357807,0,0,7953.0,2.0
