heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
110.09841585252047,nominal4,nominal12,nominal22,2978,83.97461927980916,87.0538609137145,5,105,129,14.536509097564833,4506
110.4839827892592,nominal4,nominal13,nominal22,2684,88.33885993031005,88.09353043738875,3,105,130,17.935171706287736,4192
110.82047800135396,nominal3,nominal7,nominal24,2658,88.36334421064804,87.92364374998581,4,105,129,17.8819537485341,4218
110.9506515885038,nominal4,nominal18,nominal24,2669,88.34854532691561,88.00050691055735,3,105,130,17.99556813023041,4202
110.09287082625107,nominal4,nominal12,nominal24,2700,88.45781047428932,88.00430555279954,3,105,129,18.076496731998077,4210
109.78803981668248,nominal4,nominal9,nominal24,2677,88.33010656748446,88.07617480647762,3,105,130,17.916883998407375,4225
110.93531827024484,nominal4,nominal14,nominal22,2673,88.28737438351054,88.12933492663863,4,105,130,17.9757764348856,4194
110.51018508780187,nominal4,nominal6,nominal22,4671,89.41801102443183,81.47365507341735,9,105,129,9.607811623541622,4518
110.81360440308822,nominal4,nominal6,nominal22,4692,89.3901646951333,81.50939042138553,10,105,130,9.45242922306038,4507
110.77747025949472,nominal3,nominal11,nominal24,4654,89.42309636777263,81.5730123789836,10,105,130,9.549695511339474,4490
110.38028152572811,nominal3,nominal14,nominal22,4699,89.36857235107408,81.57649315098506,10,105,129,9.568615622632501,4493
111.25782654642006,nominal3,nominal18,nominal24,4638,89.38521836313855,81.41699514807136,10,105,130,9.594092622802211,4490
110.4496725594435,nominal4,nominal10,nominal21,4682,89.29423916768305,81.55991217551077,9,105,129,9.465483061678302,4499
111.13543716818862,nominal4,nominal11,nominal22,2967,83.9556560394696,87.00347387897736,6,105,130,9.951939915220516,5014
110.89,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.0,5000
102.52000000000001,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.0,5000
110.92605217517982,nominal4,nominal17,nominal24,2984,84.02498111231378,86.95823808773942,6,105,130,9.85305116772928,4994
117.1,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.0,5000
110.50076842381799,nominal4,nominal17,nominal23,2997,83.9140296720272,87.05687600435245,5,105,130,10.005961937051945,4990
111.36,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.5,4500
111.4783715605893,nominal4,nominal17,nominal22,2784,89.49761324296163,81.3993806905879,6,105,129,17.56463698751503,4489
111.53670158802308,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.52726876358381,4500
111.6832108677966,nominal4,nominal6,nominal24,2827,89.40380005341149,81.57713562538926,5,105,129,17.53043420679757,4487
111.69463429793238,nominal4,nominal6,nominal24,2784,89.38551376792599,81.47977798933049,5,105,130,17.56898761540107,4491
111.36,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.5,4500
111.40074508757772,nominal4,nominal10,nominal24,4024,85.96563747468285,86.06833892247393,7,105,130,17.07796610997136,3498
111.41758156434369,nominal4,nominal6,nominal24,4004,85.99386304998494,86.02200638584281,7,105,129,17.044037765630037,3487
111.44969601645893,nominal4,nominal6,nominal21,3988,86.0018424402721,86.06547615743224,7,105,129,17.038033663861746,3486
111.77668053127147,nominal3,nominal18,nominal24,3977,86.04430445329409,85.91120220556684,8,105,129,16.958239240356086,3493
111.47680326348299,nominal4,nominal14,nominal24,4003,86.00562819707001,85.95918807342365,8,105,129,16.941118244968962,3488
111.51,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.0,3500
111.33937516442445,nominal3,nominal18,nominal24,2880,92.36847442533569,88.9704310468871,5,105,129,11.660984178247254,4520
111.98942386828519,nominal4,nominal18,nominal22,2870,92.3722625379008,89.03695018054859,4,105,129,11.442176933406003,4484
111.84263252013852,nominal4,nominal20,nominal22,2889,92.36306905899416,88.93526218269427,5,105,129,11.420630498336063,4509
111.53,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,4500
113.70275167787528,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.71013072319877,4500
111.53,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,4500
112.14364755652075,nominal4,nominal18,nominal21,3032,84.02650415422536,86.96954834681988,6,105,129,11.513254734167244,4506
111.78185218954546,nominal3,nominal11,nominal24,2975,83.9216239830773,86.939229118508,5,105,130,11.468027529705594,4492
111.5295054042565,nominal3,nominal6,nominal24,3017,84.01877496353131,87.11266808791017,5,105,130,11.49126223424709,4514
112.65115894975325,nominal4,nominal18,nominal24,3008,83.98516336669813,86.95003141666358,5,105,129,11.575568427042365,4497
111.67,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,4500
111.97187875954866,nominal4,nominal18,nominal24,2994,84.0784625181432,87.10694827767276,6,105,129,11.590984589711564,4501
111.60566371733559,nominal4,nominal14,nominal24,3717,89.30509283466755,81.49606798176792,7,105,130,15.392373133749194,4008
111.69729869208214,nominal4,nominal6,nominal24,3724,89.38444368290212,81.46025660956283,7,105,129,15.535373902588233,3990
111.9668508762615,nominal4,nominal12,nominal24,3706,89.38845128537834,81.53451462937926,7,105,130,15.548534435482544,3991
111.68,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,15.5,4000
111.61611246275112,nominal4,nominal12,nominal24,3742,89.3468439785727,81.45586366863691,8,105,129,15.506679799084297,3984
111.43043503238911,nominal4,nominal13,nominal24,3733,89.34242696270829,81.45891408496455,7,105,130,15.461224991608747,4010
112.47782514448555,nominal3,nominal17,nominal22,4661,89.39247468574465,81.53834692619733,10,105,129,17.602407212207773,3009
112.14368011559118,nominal4,nominal12,nominal22,4679,89.36119361733319,81.48321200107296,10,105,130,17.583279797607272,3021
112.26953464137165,nominal4,nominal17,nominal24,4656,89.46497040232725,81.58734535068174,10,105,130,17.457801761282603,2988
112.33513385323354,nominal4,nominal13,nominal24,4650,89.26661463957348,81.51050570343399,9,105,130,17.43675323893304,2988
111.44992070156934,nominal4,nominal6,nominal24,4663,89.4190352725815,81.43451715064742,10,105,130,17.63325819470093,2988
112.34437735798264,nominal4,nominal12,nominal23,4662,89.33226447861064,81.55792638235424,10,105,130,17.391587586724214,2994
110.85009772228318,nominal4,nominal18,nominal24,3984,86.00590581312,85.96906216287205,8,105,129,9.48450282109116,4989
111.17456471088101,nominal3,nominal13,nominal24,3977,86.01918161638153,86.03988751986856,8,105,130,9.442310930827453,5018
111.84176953394741,nominal4,nominal14,nominal24,3973,85.99562306958757,86.08243893417328,7,105,129,9.42533374895201,4991
112.24810406944303,nominal4,nominal18,nominal24,3998,85.8780179805301,85.9270306653181,8,105,130,9.497135650027936,5007
112.06,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,9.5,5000
111.41283006595505,nominal4,nominal13,nominal22,4025,86.0064790600287,85.9574135457852,7,105,130,9.6112920569883,4988
111.68529055865774,nominal3,nominal14,nominal24,2714,88.33069993462016,88.02012440458479,3,105,129,16.489811454703037,4513
112.5061022710893,nominal4,nominal10,nominal21,2678,88.29538540353155,87.96360440001668,4,105,130,16.427216093054408,4493
112.26,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,4500
111.62281017152542,nominal4,nominal10,nominal24,2657,88.42429137769801,88.0767559873645,4,105,130,16.469389576202754,4501
113.4642033052654,nominal4,nominal17,nominal22,2677,88.3659460631255,88.08500834129443,4,105,130,16.469560825908697,4520
111.69439822652521,nominal3,nominal14,nominal21,2677,88.40173767478682,88.06772689082828,4,105,129,16.449830158538596,4518
112.31,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,5000
111.4896484195094,nominal4,nominal15,nominal22,2503,83.99478467997682,86.96756761333778,4,105,129,9.520330021217443,4998
112.212621773542,nominal3,nominal13,nominal24,2499,84.09988085855241,86.97328073479952,5,105,130,9.511511797299498,4990
112.31,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,5000
111.78326858666209,nominal3,nominal6,nominal24,2496,84.01950315520604,87.03380536201075,5,105,130,9.515758067745606,4987
112.39694494571557,nominal4,nominal7,nominal24,2463,84.00023566896733,86.9160775541989,4,105,129,9.582559880715792,4986
112.92733265724509,nominal4,nominal18,nominal24,2999,83.94311693952594,87.00904217246973,6,105,129,12.436691757859357,4998
112.5364218761606,nominal4,nominal14,nominal24,3008,83.99177494008505,87.079334848811,6,105,130,12.523704016693845,4993
112.62649920972802,nominal3,nominal17,nominal22,2988,83.97562585638215,86.96997272333235,5,105,129,12.472017978604557,5017
112.41305944516135,nominal4,nominal14,nominal24,3006,83.9909637440462,86.9143968193185,5,105,130,12.559670413798878,5000
111.83249182177254,nominal4,nominal15,nominal24,3003,83.96029165313003,87.03037059773284,6,105,129,12.385413355173839,5002
113.15253360876652,nominal3,nominal12,nominal21,3021,83.95098882671522,86.94186462742805,5,105,130,12.324252413072909,4990
112.71744877159472,nominal3,nominal20,nominal24,2815,89.41213030643243,81.55870946130203,6,105,129,15.016088629825514,4983
112.24972699764496,nominal4,nominal20,nominal21,2821,89.36224030037884,81.54790111635002,6,105,129,15.041716925796202,4996
112.55975284737934,nominal4,nominal6,nominal22,2811,89.5168827757075,81.55559177201391,5,105,130,14.972429054414096,4997
112.77259010903298,nominal3,nominal6,nominal24,2782,89.48525229201962,81.51623429167297,6,105,130,14.875707593086219,5003
113.05901193902159,nominal4,nominal13,nominal23,2789,89.39232405880128,81.55944635335393,5,105,129,15.031789569695691,5003
113.41427217415269,nominal4,nominal6,nominal23,2811,89.38257729089275,81.43401097518382,6,105,129,15.070468043555797,5007
111.97244953331405,nominal4,nominal13,nominal24,4008,86.0308122695766,86.0247894855461,8,105,130,11.97409701331147,4496
113.39519023411765,nominal3,nominal6,nominal24,4008,85.99819663734054,85.89803449232802,7,105,130,11.892921172524797,4507
113.65943841037175,nominal3,nominal7,nominal24,4000,85.89927818270304,85.9369957528285,7,105,130,11.927919154204035,4490
112.54016387837177,nominal4,nominal13,nominal24,4011,85.9536537522313,85.94525325145527,7,105,129,12.104253381613931,4490
112.15925518283464,nominal3,nominal12,nominal24,3996,86.03471518661503,86.09219542770383,7,105,130,11.91188044487224,4489
112.85701586762207,nominal4,nominal10,nominal21,3973,86.05428963750616,85.97549764976536,7,105,130,12.107827503240726,4478
113.0,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.5,4000
112.97504227252954,nominal4,nominal13,nominal24,2500,84.04758584292533,87.04232397475027,5,105,129,14.525913930755376,3992
113.37491274101502,nominal4,nominal7,nominal22,2472,83.96654561923201,87.11590089666491,4,105,129,14.416141137535304,4012
113.94842376163133,nominal4,nominal14,nominal24,2507,84.1024195174209,87.08190682791863,4,105,129,14.566775856802142,4022
112.14367176891169,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.746447582888864,4000
112.8934266034179,nominal4,nominal17,nominal24,2477,83.98547212897645,87.04975160227947,5,105,130,14.508854315040006,3986
113.12639238668906,nominal4,nominal6,nominal24,2866,92.43121609152956,88.9328653461307,5,105,129,16.571068975731844,4501
113.22,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.5,4500
112.8252256937935,nominal4,nominal7,nominal24,2875,92.38030137333354,88.98432220339471,4,105,130,16.401605742205405,4489
113.81634370075528,nominal4,nominal18,nominal24,2883,92.37903347094993,88.94422178801238,5,105,130,16.535860317023882,4497
113.48807964059831,nominal4,nominal18,nominal24,2834,92.52268704872021,88.90260157421078,5,105,129,16.52129475875046,4502
113.00819576074981,nominal4,nominal14,nominal24,2887,92.46339343051315,89.17033886165193,4,105,129,16.51494021251193,4515
113.47,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,5000
114.35221843288909,nominal3,nominal14,nominal24,1868,89.42664604068426,81.50547252366384,4,105,129,18.512846106213544,5015
113.58975983896681,nominal4,nominal13,nominal22,1856,89.38821056164197,81.56257746493199,4,105,130,18.540703695978433,4996
113.47,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,5000
114.12317953859396,nominal3,nominal6,nominal22,1891,89.35651896884922,81.60606044159861,4,105,130,18.500063866830036,5001
113.87374137442532,nominal4,nominal20,nominal22,1841,89.38311349597178,81.47617800528235,4,105,129,18.533179528465205,5005
113.51468241251723,nominal3,nominal18,nominal24,3208,88.37329300275353,87.93800510300846,6,105,130,13.093492359950913,4487
113.80667349025583,nominal4,nominal12,nominal22,3238,88.4008497916982,88.03903818601093,6,105,130,12.924346338478003,4499
113.66308301813669,nominal4,nominal18,nominal24,3209,88.30045617957465,87.96312433198823,5,105,129,13.041684360359591,4513
112.74353184227975,nominal4,nominal15,nominal24,3228,88.44772620560111,87.87580232661918,6,105,130,12.974633448746188,4509
113.54,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.0,4500
113.93018218618873,nominal4,nominal10,nominal22,3223,88.38817622331905,87.93540232732232,5,105,130,12.89067462149214,4483
112.4501018936191,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.37575334191587,5000
113.21252215975355,nominal4,nominal10,nominal22,2671,88.39107757006676,87.96800070384931,3,105,130,14.015379493715361,5006
112.80399453254864,nominal4,nominal14,nominal24,2690,88.34528655141553,87.90162751196208,4,105,130,13.989453727278239,4992
113.81520455267342,nominal3,nominal10,nominal22,2701,88.41955708523683,87.99222109480662,4,105,129,13.913702379018456,4989
113.18009881819677,nominal3,nominal18,nominal24,2666,88.40865116531144,88.02149146181864,3,105,129,14.1126036459526,4999
114.31906560678314,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.0993455711914,5000
113.83324283999625,nominal4,nominal6,nominal24,4673,89.35538359938938,81.4502808929192,10,105,129,14.996049655448779,3502
114.3905026255728,nominal4,nominal10,nominal22,4654,89.37487753455288,81.54510855857306,10,105,130,14.950391916450423,3495
113.70921165019492,nominal4,nominal6,nominal24,4647,89.41305921689758,81.53919972796798,10,105,130,14.91297154796878,3494
113.93325904566349,nominal4,nominal10,nominal24,4641,89.34855461706965,81.55023732354923,10,105,130,14.893220829571236,3500
113.57463156105348,nominal4,nominal14,nominal24,4650,89.45102004483164,81.50598595363914,10,105,130,14.940934434490732,3499
113.55069062772246,nominal4,nominal14,nominal24,4698,89.38199254129712,81.572115597797,10,105,130,15.03347179918722,3497
113.85,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,5000
113.85,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,5000
114.52090107581591,nominal4,nominal18,nominal22,2863,92.36692123810636,89.03989997172647,5,105,129,13.980535123959172,5009
114.89575032783648,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.138693677431894,5000
113.88577977994059,nominal4,nominal12,nominal24,2858,92.39859192330505,89.05763867390336,5,105,129,14.005528853785714,5003
113.42634880742041,nominal4,nominal13,nominal24,2889,92.37863796082914,88.86824819219126,4,105,129,13.996488070546691,4985
113.53162378650237,nominal4,nominal18,nominal22,2148,88.38582286306217,87.985157182365,4,105,129,19.53573746809666,4522
113.53019945104832,nominal4,nominal14,nominal21,2166,88.35717417337955,87.97703092026086,4,105,130,19.574314589302812,4502
113.91082073051881,nominal3,nominal18,nominal22,2169,88.37416758714963,87.96383276093158,3,105,129,19.48269452771883,4494
114.02167426891737,nominal4,nominal11,nominal24,2144,88.40139902767767,87.8987834232962,3,105,130,19.398305907245174,4522
113.82618050604516,nominal4,nominal15,nominal24,2133,88.4754749305721,87.86090059193323,3,105,130,19.502943380485846,4515
113.08021650768349,nominal4,nominal11,nominal24,2134,88.31935569194607,88.08851066530734,3,105,130,19.436993568812163,4507
113.36987555236668,nominal3,nominal12,nominal21,3230,88.38904320728993,87.94137236819533,5,105,129,10.5275560121384,4992
113.40716422171204,nominal4,nominal13,nominal22,3230,88.45223065079368,87.89698714967359,6,105,129,10.616112401214014,4993
114.65553799422662,nominal4,nominal13,nominal22,3248,88.37182592949202,87.95668008156021,5,105,130,10.554878980301169,4991
113.06068187279608,nominal4,nominal13,nominal24,3243,88.3530845514456,87.9536817884958,5,105,130,10.503757051536727,4993
113.7277372335959,nominal3,nominal16,nominal24,3236,88.41047973942558,87.86504692705641,5,105,130,10.471995484981704,4998
113.32119548698336,nominal4,nominal12,nominal24,3234,88.31105909005831,88.0084933042629,6,105,130,10.600338830821453,4988
113.44282010113957,nominal4,nominal6,nominal24,2162,88.30156458731285,87.90779864216636,4,105,129,17.13937334176221,4984
114.88470679868958,nominal4,nominal13,nominal24,2138,88.37166491304012,87.91532701069269,3,105,130,17.001575438465974,5014
115.66469938680027,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.175414729461913,5000
115.20362032785681,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.123724252001885,5000
117.72004702600243,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.405834868385924,5000
115.2357701291122,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.127328489810786,5000
114.31018787972654,nominal4,nominal17,nominal21,2666,88.31444495272106,88.1059427946705,4,105,130,18.358191140815784,4192
