critical_temp,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
126.9,7,100.6162957,50.98317345,77.51692988,34.68958629,1.750115566,1.853785258,184.5906,10.72385,59.83331544,46.8811335,775.3714286,977.3685,734.3921076,910.8498724,1.889505754,1.156032158,810.6,641.46,269.7100862,345.5077084,167.2857143,117.99,152.0570616,94.05667898,1.874070708,1.758166717,205,26.535,58.03130753,74.98766499,6313.061286,2886.1345,1798.145178,79.38498434,1.620710947,1.535700669,13532.571,1253.6855,4582.63141,3895.387923,65.68857143,99.5425,26.68715112,57.96861107,1.481816463,0.903390973,141.0,71.2275,57.74071414,57.7774262,7.107428571,4.95885,4.409066586,1.432785923,1.711922801,1.541807222,12.878,1.79965,4.269596798,5.09203301,152.76094,114.19279,20.95771402,1.81146494,1.208055491,1.132597594,429.97342,55.98671,178.12939,162.767796,2.0,1.975,1.91947122,1.945948713,1.908535282,1.465459366,2,0.97,0.534522484,0.307205143
127.0,5,91.50808,50.4828,64.5702746,34.04054112,1.327464648,1.56778656,184.5906,7.721,68.00989708,50.2565512,831.2,994.51,781.4832078,931.9340517,1.547988788,1.075476332,810.6,606.3,295.5415436,334.7117325,162.2,115.95,142.3329728,92.90227224,1.50889625,1.544013608,205,20.55,67.33617156,73.62708401,5511.0858,3052.9145,988.2823632,80.84059313,1.139379444,1.093425363,13532.571,1791.2855,5026.19189,4181.731325,56.644,97.4305,17.26127816,51.11228831,0.954578305,0.675656841,141.0,71.175,61.47434541,59.68126971,6.4304,4.9265,3.400959984,1.395244116,1.286589738,1.154136586,12.878,2.509,4.627845356,5.261006059,125.265316,112.22829,12.60082883,1.775518252,0.810628981,0.682037653,399.97342,79.98671,156.1639483,159.501272,2.0,2.0,2.0,2.0,1.609437912,1.333074293,0,0.9,0.0,0.0
127.0,5,91.50808,60.71442455,64.5702746,37.79628803,1.327464648,1.450845343,184.5906,19.19607201,68.00989708,60.12978569,831.2,1003.1,781.4832078,937.1319525,1.547988788,1.082869047,810.6,620.1376432,295.5415436,338.8787278,162.2,119.4402619,142.3329728,93.91985131,1.50889625,1.532398336,205,27.41407529,67.33617156,79.35173691,5511.0858,3276.013779,988.2823632,80.38575566,1.139379444,1.15947875,13532.571,1465.721082,5026.19189,4428.249357,56.644,95.12438625,17.26127816,49.38773965,0.954578305,0.656382549,141.0,72.40998363,61.47434541,60.66802008,6.4304,4.452605565,3.400959984,1.269485591,1.286589738,1.229035001,12.878,2.031027823,4.627845356,5.015787168,125.265316,85.4717944,12.60082883,1.238573695,0.810628981,0.676636687,399.97342,65.45291918,156.1639483,149.0407321,2.0,2.0,2.0,2.0,1.609437912,1.345846659,0,0.854337152,0.0,0.0
127.0,5,91.50808,60.75104619,64.5702746,37.82290833,1.327464648,1.450724818,184.5906,19.21179361,68.00989708,60.14078001,831.2,1002.84611,781.4832078,936.8730896,1.547988788,1.083594609,810.6,619.5701065,295.5415436,338.9012758,162.2,119.4987715,142.3329728,93.97149764,1.50889625,1.532380189,205,27.43652744,67.33617156,79.35787159,5511.0858,3278.695667,988.2823632,80.65150396,1.139379444,1.159476161,13532.571,1466.922679,5026.19189,4429.070243,56.644,95.08558559,17.26127816,49.3448973,0.954578305,0.65685515,141.0,72.35257985,61.47434541,60.67770077,6.4304,4.456070434,3.400959984,1.271299817,1.286589738,1.228935214,12.878,2.032873055,4.627845356,5.016378667,125.265316,85.5417741,12.60082883,1.24247668,0.810628981,0.676634632,399.97342,65.50654695,156.1639483,149.0816826,2.0,2.0,2.0,2.0,1.609437912,1.34639551,0,0.853398853,0.0,2.22e-16
127.0,5,91.50808,61.5342,64.5702746,38.39669258,1.327464648,1.448111048,184.5906,19.548,68.00989708,60.37009734,831.2,997.4166667,781.4832078,931.3543911,1.547988788,1.099060355,810.6,607.4333333,295.5415436,339.3376436,162.2,120.75,142.3329728,95.08277743,1.50889625,1.531896995,205,27.91666667,67.33617156,79.47863969,5511.0858,3336.047833,988.2823632,86.54961187,1.139379444,1.159421649,13532.571,1492.618833,5026.19189,4446.201436,56.644,94.25583333,17.26127816,48.43755675,0.954578305,0.666941264,141.0,71.125,61.47434541,60.87843522,6.4304,4.530166667,3.400959984,1.310723684,1.286589738,1.226822832,12.878,2.072333333,4.627845356,5.028439815,125.265316,87.03829,12.60082883,1.328949807,0.810628981,0.67659138,399.97342,66.65337667,156.1639483,149.9469148,2.0,2.0,2.0,2.0,1.609437912,1.357977855,0,0.833333333,0.0,0.0
127.0,6,84.23456667,58.28407213,61.42802647,36.97089752,1.515041907,1.506007589,184.5906,21.72791803,64.1792417,57.39598587,802.3,996.8836066,759.3616967,930.1134598,1.735291109,1.107287983,810.6,656.5295082,277.422758,341.7387225,164.5,119.6393443,147.4597109,94.06769041,1.708666275,1.592498169,205,38.59016393,61.68400657,79.41962279,5343.738167,3133.398344,1272.668995,79.47301513,1.385213401,1.243947505,13532.571,1468.126246,4603.498334,4231.245873,48.72,95.17131148,15.51437762,50.78085151,1.06351143,0.666411467,141.0,72.31967213,58.84891531,60.50271357,8.475333333,4.728557377,4.518297984,1.317710874,1.471205738,1.373012866,18.478,2.034721311,6.22544956,5.323990949,108.05443,85.83645869,13.82726778,1.266475974,0.931281669,0.694214301,399.97342,65.56026262,147.6608341,149.016328,2.333333333,2.032786885,2.244924097,2.022855747,1.747868097,1.425780086,2,0.950819672,0.745355992,0.253966121
127.0,6,84.74698333,52.07995828,62.06867616,34.50711517,1.519960577,1.581519203,184.5906,16.22488957,63.89849157,51.75808599,801.0166667,997.0766871,757.872944,932.6095093,1.734874354,1.090662066,810.6,660.6570552,278.1052044,338.2842027,163.6666667,116.4662577,146.7531004,92.56714397,1.708527153,1.604112531,205,28.94478528,61.55665863,75.7901755,5610.904833,3009.881025,1338.878207,76.21563454,1.406239477,1.209807665,13532.571,1648.352104,4593.690233,4119.561342,55.88666667,97.71226994,20.75074753,53.3375609,1.238180307,0.697724244,141.0,72.48773006,56.14368818,59.18393723,9.158666667,4.945680982,4.670073791,1.355858585,1.43136894,1.334820357,22.578,2.298650307,7.420556283,5.530570052,109.55443,101.1693628,14.64062249,1.501237671,0.962467884,0.702789872,399.97342,73.6060973,146.8223711,155.4847765,2.5,2.036809816,2.329986102,2.022612538,1.709472777,1.417338965,3,0.957055215,1.118033989,0.330264266
127.0,6,92.25006667,58.37775484,68.97773048,36.88627468,1.55851169,1.540221616,184.5906,20.60177419,62.10642322,57.36845547,806.8,1002.419355,764.4698009,935.9081206,1.736616353,1.093748871,810.6,666.683871,275.2528595,340.8816358,166.8333333,118.7096774,149.3528566,93.16734815,1.708439988,1.596396994,205,37.74193548,62.33622988,79.47496808,6305.904833,3175.995613,1460.157567,75.48269563,1.414751964,1.304102162,13532.571,1444.423742,4920.452951,4308.644359,59.43666667,96.97177419,21.97067851,53.40121038,1.266473085,0.704470507,141.0,73.4516129,56.46450999,59.35133503,11.35866667,4.934903226,5.03947179,1.293995995,1.29852549,1.432961175,35.778,1.998322581,11.80197112,6.387246311,127.55443,86.33952516,18.80045645,1.225870342,1.137244905,0.772918619,399.97342,64.50241032,142.6493925,148.1420819,2.666666667,2.064516129,2.40187391,2.035754951,1.667461933,1.442579105,4,0.935483871,1.490711985,0.503887076
127.0,6,110.3206167,58.56269895,78.24106661,35.91073648,1.535695486,1.665454724,188.3839,12.99248842,74.99341813,62.14261208,790.8166667,994.4442105,745.4868168,927.1269503,1.730903467,1.066039423,810.6,669.9263158,284.5020294,346.2142162,161.1666667,111.9473684,144.5246856,89.45576866,1.707333894,1.674473952,205,23.03157895,61.51264549,73.24326711,6567.5715,3230.941579,1495.158598,69.93370134,1.408218385,1.33931891,13532.571,1413.984737,5160.715157,4412.261603,50.65333333,97.74,17.7919077,57.99116015,1.138284462,0.686558698,141.0,74.96842105,57.69476916,58.88227702,6.058666667,4.328210526,3.52270398,1.217745245,1.495878434,1.35005349,12.878,2.020210526,4.305622939,4.939491553,112.05443,90.16767368,15.63599653,1.304332581,1.00469685,0.818868083,399.97342,63.14390526,145.5860107,146.8237728,2.166666667,2.084210526,2.139826388,2.069468085,1.778233306,1.428667534,1,1.010526316,0.372677996,0.277703283
127.0,6,110.7900667,84.89115556,78.41975593,66.42910684,1.5341477,1.547117257,191.2006,28.7394,75.58723525,57.2388623,811.8666667,738.9622222,770.0240561,705.415657,1.737866693,1.627543275,810.6,224.4933333,273.2329145,244.1301677,160.8333333,171.4333333,144.2142095,157.1384924,1.707080191,1.481066717,205,51.08888889,61.54515054,59.39323755,6482.5715,5541.914333,1484.236292,1940.695269,1.410726824,1.280748232,13532.571,2986.507889,5076.523721,4225.21217,53.30333333,61.43,19.56475018,24.71003041,1.201034387,0.939812904,141.0,39.85,56.61312765,58.10170938,6.153666667,8.404,3.5982196,5.728990514,1.505220022,1.178659384,12.878,4.342,4.269703412,4.263465987,110.2210967,183.5929533,14.93977078,40.32237595,0.974763503,0.711249404,399.97342,133.33038,146.4728358,169.2159603,2.333333333,2.066666667,2.244924097,2.046747784,1.747868097,1.637298513,2,0.533333333,0.745355992,0.359010987
127.0,7,112.3572,53.9087,83.50692814,35.45025991,1.727609258,1.649561409,191.2006,16.518375,70.08538556,53.12318169,814.9285714,993.0721875,778.7604316,929.0818466,1.899847815,1.119978595,810.6,654.315,253.0756844,337.1766851,156.8571429,117.340625,142.5560683,93.462914,1.86947179,1.604299625,205,31.14375,57.80615037,75.7164916,6513.204143,3088.136375,1840.710591,82.34520598,1.620780941,1.247205087,13532.571,1679.2855,4700.546619,4163.811446,60.64571429,97.3171875,24.86232784,52.64939701,1.463425595,0.730735222,141.0,71.175,55.41340835,59.30236113,8.088857143,4.94884375,4.587439149,1.393898345,1.62767225,1.31419681,19.478,2.44134375,6.17217969,5.366429362,97.90379714,103.012665,15.9865058,1.615921082,1.092407626,0.702247875,399.97342,74.98671,138.9233171,156.3379795,2.714285714,2.034375,2.516997901,2.021628735,1.864236936,1.442326127,3,0.9875,1.160576915,0.309343433
127.4,6,79.42313387,83.94914729,52.65990175,65.45158099,1.442064749,1.397734769,184.5906,29.97298458,67.7102998,56.879212,972.6666667,758.8901099,887.8056864,720.2299887,1.702603762,1.634019934,1177.5,227.1428571,415.7540445,265.7274114,142.1666667,170.5714286,116.1349174,155.4120545,1.630866632,1.43495425,211,55.14285714,76.06010051,60.51557657,4592.854167,5553.362484,341.9572734,1806.672406,1.139967588,1.134385368,13532.571,2953.827516,5026.720345,4357.848307,102.12,63.21868132,28.21868007,22.88219039,1.131530439,1.033635139,328.0,39.36263736,116.1446462,64.98675996,5.402,8.232747253,2.215627905,5.405211358,1.322968168,1.131840667,12.878,4.315824176,4.809936937,4.412922897,104.39238,180.695533,4.543730402,35.49629943,0.811080757,0.684331558,399.97342,131.8678275,150.0034874,170.1950796,1.833333333,1.989010989,1.781797436,1.984823868,1.767761472,1.548771501,1,0.648351648,0.372677996,0.104250912
127.8,6,79.42313387,83.94914729,52.65990175,65.45158099,1.442064749,1.397734769,184.5906,29.97298458,67.7102998,56.879212,972.6666667,758.8901099,887.8056864,720.2299887,1.702603762,1.634019934,1177.5,227.1428571,415.7540445,265.7274114,142.1666667,170.5714286,116.1349174,155.4120545,1.630866632,1.43495425,211,55.14285714,76.06010051,60.51557657,4592.854167,5553.362484,341.9572734,1806.672406,1.139967588,1.134385368,13532.571,2953.827516,5026.720345,4357.848307,102.12,63.21868132,28.21868007,22.88219039,1.131530439,1.033635139,328.0,39.36263736,116.1446462,64.98675996,5.402,8.232747253,2.215627905,5.405211358,1.322968168,1.131840667,12.878,4.315824176,4.809936937,4.412922897,104.39238,180.695533,4.543730402,35.49629943,0.811080757,0.684331558,399.97342,131.8678275,150.0034874,170.1950796,1.833333333,1.989010989,1.781797436,1.984823868,1.767761472,1.548771501,1,0.648351648,0.372677996,0.104250912
128.0,5,91.50808,61.5342,64.5702746,38.39669258,1.327464648,1.448111048,184.5906,19.548,68.00989708,60.37009734,831.2,997.4166667,781.4832078,931.3543911,1.547988788,1.099060355,810.6,607.4333333,295.5415436,339.3376436,162.2,120.75,142.3329728,95.08277743,1.50889625,1.531896995,205,27.91666667,67.33617156,79.47863969,5511.0858,3336.047833,988.2823632,86.54961187,1.139379444,1.159421649,13532.571,1492.618833,5026.19189,4446.201436,56.644,94.25583333,17.26127816,48.43755675,0.954578305,0.666941264,141.0,71.125,61.47434541,60.87843522,6.4304,4.530166667,3.400959984,1.310723684,1.286589738,1.226822832,12.878,2.072333333,4.627845356,5.028439815,125.265316,87.03829,12.60082883,1.328949807,0.810628981,0.67659138,399.97342,66.65337667,156.1639483,149.9469148,2.0,2.0,2.0,2.0,1.609437912,1.357977855,0,0.833333333,0.0,0.0
128.0,5,92.26674,79.04133636,64.81266197,63.24293212,1.323286609,1.411014465,188.3839,23.51405455,69.23265515,53.93108169,747.78,695.9272727,702.115184,670.5112802,1.54100619,1.47202884,810.6,217.3727273,293.2861361,215.504048,159.2,170.1818182,139.7433718,158.1408275,1.507320792,1.380881866,205,48.54545455,67.21130857,54.84327784,5174.2858,5396.493545,962.3642484,2169.334587,1.165065441,1.07852582,11848.571,3258.051909,4506.89548,3966.370376,60.484,62.30090909,29.1775464,28.04289794,1.112638623,0.89088379,138.63,42.54454545,58.434336,57.25991751,6.8124,8.949272727,3.839584976,6.633598541,1.345508467,1.129596994,12.878,4.743454545,4.340205414,3.930530593,132.805316,207.4569618,17.74741317,64.55444638,0.949904122,0.744469458,399.97342,145.4521291,151.1646393,162.1844348,2.2,2.090909091,2.168943542,2.075096472,1.594166699,1.500129093,1,0.545454545,0.4,0.287479787
128.0,5,92.26674,85.0923,64.81266197,66.49562593,1.323286609,1.383501847,188.3839,28.7394,69.23265515,57.64489263,747.78,702.3111111,702.115184,672.2712018,1.54100619,1.520745058,810.6,182.9,293.2861361,234.9323706,159.2,170.3333333,139.7433718,156.0875488,1.507320792,1.412041021,205,50.88888889,67.21130857,59.52030466,5174.2858,5427.936556,962.3642484,1923.560295,1.165065441,1.126372105,11848.571,2986.507889,4506.89548,4021.470775,60.484,62.39333333,29.1775464,29.73583814,1.112638623,0.973609136,138.63,39.10666667,58.434336,57.09035373,6.8124,8.533555556,3.839584976,5.980307849,1.345508467,1.179786413,12.878,4.342,4.340205414,4.095910565,132.805316,186.8918422,17.74741317,46.48835707,0.949904122,0.763349978,399.97342,133.33038,151.1646393,166.1348029,2.2,2.111111111,2.168943542,2.092163837,1.594166699,1.548489351,1,0.444444444,0.4,0.314269681
128.0,6,79.42313387,58.26221563,52.65990175,36.37373642,1.442064749,1.528999792,184.5906,19.66581514,67.7102998,59.09880995,972.6666667,1049.923077,887.8056864,974.5906073,1.702603762,1.336810229,1177.5,560.7076923,415.7540445,373.3301738,142.1666667,114.6923077,116.1349174,89.290552,1.630866632,1.617063673,211,35.69230769,76.06010051,79.19147644,4592.854167,3079.559231,341.9572734,63.95770515,1.139967588,1.159841464,13532.571,1378.331077,5026.720345,4363.195419,102.12,112.3515385,28.21868007,56.13503691,1.131530439,1.050382401,328.0,65.65384615,116.1446462,85.73533307,5.402,4.201692308,2.215627905,1.15736349,1.322968168,1.25118589,12.878,1.995384615,4.809936937,4.963359337,104.39238,80.34516769,4.543730402,0.986730767,0.811080757,0.676879416,399.97342,61.53633077,150.0034874,145.9181534,1.833333333,1.923076923,1.781797436,1.896155029,1.767761472,1.471602889,1,0.846153846,0.372677996,0.266469355
128.0,6,84.74698333,57.99028618,62.06867616,36.75718359,1.519960577,1.509422661,184.5906,21.50127642,63.89849157,57.28070058,801.0166667,999.3292683,757.872944,932.5461978,1.734874354,1.09928817,810.6,661.9926829,278.1052044,341.6558521,163.6666667,118.9756098,146.7531004,93.51071039,1.708527153,1.591000654,205,38.35772358,61.55665863,79.30146898,5610.904833,3134.00022,1338.878207,77.30009256,1.406239477,1.263499767,13532.571,1456.178642,4593.690233,4236.864751,55.88666667,96.25528455,20.75074753,52.68234293,1.238180307,0.695749469,141.0,72.8902439,56.14368818,59.64527752,9.158666667,4.758585366,4.670073791,1.302961757,1.43136894,1.391670687,22.578,2.016373984,7.420556283,5.514964952,109.55443,85.28515886,14.64062249,1.234173196,0.962467884,0.702123885,399.97342,65.02703626,146.8223711,148.5514198,2.5,2.048780488,2.329986102,2.03002116,1.709472777,1.435048958,3,0.943089431,1.118033989,0.379423151
128.0,6,100.2970667,53.22474969,73.82596805,34.95062217,1.560006757,1.629763151,184.5906,15.08009816,65.12055372,52.74269556,781.25,995.6214724,732.8530847,930.3074594,1.72600542,1.085057878,810.6,662.1122699,291.9971732,340.0242988,169.5,116.8957055,151.3790598,92.77888479,1.707185628,1.612629341,205,28.51533742,63.59965933,76.19603499,5760.904833,3020.923969,1369.894769,76.34424429,1.412573796,1.218633189,13532.571,1648.352104,4622.144363,4129.052099,55.78666667,97.70490798,20.71072637,53.32998086,1.237053469,0.69739742,141.0,72.48773006,56.1508776,59.18964758,6.542,4.753042945,3.844834583,1.336587841,1.526597199,1.254158596,12.878,2.32392638,4.231989288,5.166785358,107.2210967,100.9975837,13.24567456,1.490212047,0.911295044,0.694030182,399.97342,73.6060973,148.1574103,155.5699148,2.166666667,2.012269939,2.139826388,2.009974856,1.778233306,1.389132574,1,0.981595092,0.372677996,0.110088089
128.0,6,107.2912333,84.51101111,77.03590608,66.30251886,1.544972237,1.465182798,184.5906,28.7394,71.41424738,56.47141279,819.1833333,745.9122222,777.7073569,711.2548371,1.739251796,1.595970073,810.6,239.8988889,271.1260557,247.2277676,166.5,172.1888889,149.0896774,157.854069,1.708524927,1.45930032,205,54.13333333,62.21669122,59.32881901,8095.904833,5698.225444,1645.026845,1961.743858,1.33040576,1.253077317,21018.571,2986.507889,7379.608251,4559.462974,49.87,60.42111111,17.04436358,22.80601962,1.11214992,0.879845178,141.0,39.81666667,58.12642543,58.79613346,10.85866667,8.662555556,4.966917254,5.7587675,1.327984399,1.249525671,32.778,4.342,10.76546278,5.022210173,112.3877633,183.1440644,15.74730115,39.19057139,1.00961275,0.699882561,399.97342,133.33038,145.436604,169.6613184,2.833333333,2.055555556,2.464381858,2.028033834,1.624222588,1.618551835,5,0.588888889,1.863389981,0.524110063
128.0,7,107.0776714,55.51833031,79.51678854,36.11434927,1.71687422,1.734839919,188.3839,15.632525,69.88334946,54.82685832,756.2714286,988.3758125,713.6066339,922.8061812,1.88454806,1.133262333,810.6,647.3484375,276.6560821,341.0816777,169.4285714,117.953125,153.3656307,93.778419,1.870445476,1.695747581,205,29.1875,60.43853346,76.27897599,6005.061286,3151.677,1620.78578,83.53329064,1.554082497,1.318102271,13532.571,1679.2855,4972.60252,4221.281305,44.35,96.58655,15.41826369,52.669393,1.21637817,0.69774752,141.0,71.1796875,55.60172505,59.65450447,6.336,4.79826875,3.960626063,1.374334529,1.698021006,1.319997174,12.878,2.390625,4.043702547,5.163305452,101.0466543,100.4836025,17.54354472,1.586781366,1.151969813,0.722424706,399.97342,74.98671,137.4569576,155.8886628,2.142857143,2.015625,2.119268045,2.012711007,1.933809999,1.458792045,1,0.965,0.349927106,0.124019593
128.0,7,107.0776714,55.57760063,79.51678854,36.12492223,1.71687422,1.764075094,188.3839,15.632525,69.88334946,54.98547624,756.2714286,981.858625,713.6066339,915.1173739,1.88454806,1.129277853,810.6,646.9425,276.6560821,344.6488587,169.4285714,117.71875,153.3656307,93.64399096,1.870445476,1.706131221,205,27.7925,60.43853346,76.13853918,6005.061286,3125.3645,1620.78578,83.36003825,1.554082497,1.35301806,13532.571,1679.2855,4972.60252,4161.305566,44.35,96.88655,15.41826369,54.87429125,1.21637817,0.71153434,141.0,71.203125,55.60172505,59.222276,6.336,4.8281125,3.960626063,1.387421111,1.698021006,1.335382365,12.878,2.3846875,4.043702547,5.154233387,101.0466543,101.072665,17.54354472,1.629810411,1.151969813,0.743246459,399.97342,74.98671,137.4569576,155.6101926,2.142857143,2.03125,2.119268045,2.025502798,1.933809999,1.475373167,1,0.965,0.349927106,0.173992636
128.4,6,79.42313387,79.30980842,52.65990175,59.91678412,1.442064749,1.45302096,184.5906,26.47502831,67.7102998,57.30585392,972.6666667,824.6836735,887.8056864,765.1478268,1.702603762,1.748438802,1177.5,125.5102041,415.7540445,349.0583323,142.1666667,161.3877551,116.1349174,141.5456275,1.630866632,1.492770836,211,48.20408163,76.06010051,67.05946686,4592.854167,5156.814878,341.9572734,1098.076831,1.139967588,1.134622491,13532.571,2742.718694,5026.720345,4436.057169,102.12,82.23877551,28.21868007,27.68454813,1.131530439,1.213293538,328.0,36.55102041,116.1446462,92.8684444,5.402,7.663265306,2.215627905,4.351923973,1.322968168,1.14507001,12.878,3.988979592,4.809936937,4.722173483,104.39238,167.7906878,4.543730402,21.29140256,0.811080757,0.684464019,399.97342,122.4467184,150.0034874,170.4766683,1.833333333,1.918367347,1.781797436,1.889975257,1.767761472,1.634123594,1,0.530612245,0.372677996,0.273804242
128.4,6,85.56423333,82.31769388,63.02670122,65.42961866,1.527018443,1.521207191,184.5906,26.39332653,63.49095723,54.98112643,819.1833333,749.5081633,777.7073569,717.1025118,1.739251796,1.713968849,810.6,166.0938776,271.1260557,238.3732512,161.1666667,170.6938776,144.5246856,157.54945,1.707333894,1.57954194,205,46.73469388,61.51264549,57.00168421,5904.904833,5799.451939,1396.690265,2187.564444,1.415892749,1.356875003,13532.571,2742.711327,4672.00577,4207.007753,50.07,56.74489796,17.25104999,21.75492981,1.119267343,0.958295391,141.0,36.55102041,58.01149311,57.69794946,7.658666667,8.768571429,4.295177501,6.018523096,1.511339224,1.367533526,13.578,3.98755102,5.038914125,4.435912165,117.55443,174.2374061,17.110805,40.76215293,1.070521147,0.817311536,399.97342,122.4462673,143.5964407,165.4291539,2.166666667,2.081632653,2.139826388,2.06730613,1.778233306,1.70599444,1,0.408163265,0.372677996,0.273804242
